MPROG;PURPM;Country;RLABO;STATN;MYEAR;DATE;Latitude;Longitude;Species;SEXCO;NOINP;DEPHU;DEPHL;MATRX;NODIS;PARGROUP;PARAM;BASIS;QFLAG;Value;MUNIT;VFLAG;DETLI;LMQNT;UNCRT;METCU;ALABO;REFSK;METST;METPT;METPS;METFP;METCX;METOA;FORML;Test Organism;SMTYP;FINFL;SUBNO;BULKID;tblAnalysisID;tblParamID;tblSampleID;ug to g;g to mol;mikromolar;uM 
NATL~WFD;T~S;Poland;SZPP;CZP;2012;12/04/2012;53.76200000;14.40600000;;;;0.5;0.5;WT;;I-MET;CD;W;<;0.045;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447634;46491888;2065372;0.000000045;0.000000000400317;0.000400317;0.000003561
NATL~WFD;T~S;Poland;SZPP;DZZP;2012;25/04/2012;54.04000000;14.72800000;;;;0.5;0.5;WT;;I-MET;CD;W;;0.29;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447634;46491927;2065377;0.00000029;0.00000000257982;0.002579819;0.00002295
COMB;T~S~E;Germany;BFGG;OMMVKHM;2011;06/12/2011;53.82500000;14.10000000;;;;1;;WT;;I-MET;CD;W;<;0.118;ug/l;A;0.039;0.118;0.025606;U2;LUNG;;;NONE;;;NON;ICP-MS;;;WAT;;1;;532238;48449156;2125597;0.000000118;0.00000000104972;0.001049719;0.000009338
COMB;T~S~E;Germany;BFGG;OMOB4;2011;03/05/2011;54.00666667;14.23333333;;;;1;;WT;;I-MET;CD;W;<;0.118;ug/l;A;0.039;0.118;0.025606;U2;LUNG;;;NONE;;;NON;ICP-MS;;;WAT;;1;;537176;48452253;2125731;0.000000118;0.00000000104972;0.001049719;0.000009338
COMB;T~S~E;Germany;BFGG;OMBMPN3;2011;12/01/2011;54.60000000;10.45000000;;;;1;;WT;;I-MET;CD;W;<;0.02;ug/l;A;0.01;0.02;0.01;U2;LVUG;;;NF~UV;;;HNO;AAS-GF;;;UNK;;1;;537466;48449268;2124754;0.00000002;0.000000000177919;0.000177919;0.000001583
NATL~WFD;T~S;Poland;SZPP;HZP;2012;08/05/2012;53.78500000;14.31000000;;;;0.5;0.5;WT;;I-MET;CD;W;;0.168;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447634;46491929;2065379;0.000000168;0.00000000149452;0.001494516;0.0000133
COMB;T~S~E;Germany;BFGG;OMOB4;2011;19/07/2011;54.00666667;14.23333333;;;;1;;WT;;I-MET;CD;W;<;0.118;ug/l;A;0.039;0.118;0.025606;U2;LUNG;;;NONE;;;NON;ICP-MS;;;WAT;;1;;532240;48449667;2125733;0.000000118;0.00000000104972;0.001049719;0.000009338
COMB;T~S~E;Germany;BFGG;OM225019;2011;11/01/2011;54.84000000;9.48450000;;;;1;;WT;;I-MET;CD;W;<;0.02;ug/l;A;0.01;0.02;0.01;U2;LVUG;;;NF~UV;;;HNO;AAS-GF;;;UNK;;1;;537483;48449290;2124836;0.00000002;0.000000000177919;0.000177919;0.000001583
NATL~WFD;T~S;Poland;SZPP;EZP;2012;04/06/2012;53.67300000;14.52500000;;;;0.5;0.5;WT;;I-MET;CD;W;<;0.045;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447634;46491924;2065386;0.000000045;0.000000000400317;0.000400317;0.000003561
NATL~WFD;T~S;Poland;SZPP;IVZP;2012;18/06/2012;54.00591900;14.23352100;;;;0.5;0.5;WT;;I-MET;CD;W;;0.16;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447634;46491926;2065388;0.00000016;0.00000000142335;0.001423348;0.00001266
COMB;T~S~E;Germany;BFGG;OMBMPN3;2012;16/01/2012;54.60000000;10.45000000;;;;1;;WT;;I-MET;CD;W;;0.02;ug/l;A;;;;;LVUG;;;NF~UV;;;HNO;AAS-GF;;;ROS;;1;;556184;48510471;2131298;0.00000002;0.000000000177919;0.000177919;0.000001583
COMB;T~S~E;Germany;BFGG;OMBMPN3;2012;28/06/2012;54.60000000;10.45000000;;;;1;;WT;;I-MET;CD;W;<;0.02;ug/l;A;;;;;LVUG;;;NF~UV;;;HNO;AAS-GF;;;ROS;;1;;556009;48507572;2131313;0.00000002;0.000000000177919;0.000177919;0.000001583
NATL;T~S~E;Germany;BFGG;OMS2;2011;15/06/2011;54.51833333;9.67166667;;;;1;;WT;;I-MET;CD;W;<;0.02;ug/l;A;0.01;0.02;0.01;U2;LVUG;;;NF~UV;;;HNO;AAS-GF;;;UNK;;1;;537492;48446492;2124872;0.00000002;0.000000000177919;0.000177919;0.000001583
NATL;T~S~E;Germany;BFGG;OM225028;2011;11/01/2011;54.58333333;10.06683333;;;;1;;WT;;I-MET;CD;W;<;0.02;ug/l;A;0.01;0.02;0.01;U2;LVUG;;;NF~UV;;;HNO;AAS-GF;;;UNK;;1;;537460;48446533;2124954;0.00000002;0.000000000177919;0.000177919;0.000001583
NATL~WFD;T~S;Poland;SZPP;SWZP;2012;18/07/2012;53.96400000;14.24500000;;;;0.5;0.5;WT;;I-MET;CD;W;;0.197;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447634;46491918;2065395;0.000000197;0.0000000017525;0.001752498;0.00001559
NATL~WFD;T~S;Poland;SZPP;HZP;2012;21/08/2012;53.78500000;14.31000000;;;;0.5;0.5;WT;;I-MET;CD;W;<;0.045;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447634;46491920;2065397;0.000000045;0.000000000400317;0.000400317;0.000003561
NATL;T~S~E;Germany;BFGG;OMS2;2012;03/07/2012;54.51833333;9.67166667;;;;1;;WT;;I-MET;CD;W;<;0.02;ug/l;A;;;;;LVUG;;;NF~UV;;;HNO;AAS-GF;;;ROS;;1;;556056;48504058;2131416;0.00000002;0.000000000177919;0.000177919;0.000001583
COMB;T~S~E;Germany;BFGG;OMO22;2011;07/06/2011;54.11000000;11.17500000;;;;1;;WT;;I-MET;CD;W;;0.02;ug/l;A;0.01;0.02;0.01;U2;LVUG;;;NF~UV;;;HNO;AAS-GF;;;UNK;;1;;537416;48446584;2125054;0.00000002;0.000000000177919;0.000177919;0.000001583
NATL~WFD;T~S;Poland;SZPP;2ZP;2012;12/08/2012;53.98100000;14.49800000;;;;0.5;0.5;WT;;I-MET;CD;W;;0.057;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447634;46491913;2065402;0.000000057;0.000000000507068;0.000507068;0.000004511
NATL;T~S~E;Germany;BFGG;OM225103;2011;10/01/2011;54.35383333;10.16466667;;;;1;;WT;;I-MET;CD;W;<;0.02;ug/l;A;0.01;0.02;0.01;U2;LVUG;;;NF~UV;;;HNO;AAS-GF;;;UNK;;1;;537438;48449211;2125238;0.00000002;0.000000000177919;0.000177919;0.000001583
NATL;T~S;Germany;BFGG;OM225025;2012;18/01/2012;53.89483333;10.80133333;;;;1;;WT;;I-MET;CD;W;;0.03;ug/l;A;;;;;LVUG;;;NF~UV;;;HNO;AAS-GF;;;ROS;;1;;556206;48504069;2131448;0.00000003;0.000000000266878;0.000266878;0.000002374
COMB;T~S~E;Germany;BFGG;OM225059;2012;09/01/2012;54.45916667;10.24500000;;;;1;;WT;;I-MET;CD;W;<;0.02;ug/l;A;;;;;LVUG;;;NF~UV;;;HNO;AAS-GF;;;ROS;;1;;556275;48504132;2131583;0.00000002;0.000000000177919;0.000177919;0.000001583
COMB;T~S~E;Germany;BFGG;OM225059;2012;04/06/2012;54.45916667;10.24500000;;;;1;;WT;;I-MET;CD;W;<;0.02;ug/l;A;;;;;LVUG;;;NF~UV;;;HNO;AAS-GF;;;ROS;;1;;556053;48503415;2131613;0.00000002;0.000000000177919;0.000177919;0.000001583
NATL~WFD;T~S;Poland;SZPP;HZP;2012;11/09/2012;53.78500000;14.31000000;;;;0.5;0.5;WT;;I-MET;CD;W;<;0.045;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447634;46491903;2065404;0.000000045;0.000000000400317;0.000400317;0.000003561
NATL~WFD;T~S;Poland;SZPP;EZP;2012;11/09/2012;53.67300000;14.52500000;;;;0.5;0.5;WT;;I-MET;CD;W;<;0.045;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447634;46491905;2065406;0.000000045;0.000000000400317;0.000400317;0.000003561
NATL~WFD;T~S;Poland;SZPP;DZZP;2012;17/09/2012;54.04000000;14.72800000;;;;0.5;0.5;WT;;I-MET;CD;W;;0.103;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447634;46491908;2065411;0.000000103;0.00000000091628;0.00091628;0.000008151
NATL~WFD;T~S;Poland;SZPP;3ZP;2012;14/03/2012;54.11300000;15.06500000;;;;1;1;WT;;I-MET;CD;W;<;0.1;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447634;46491897;2065413;0.0000001;0.000000000889593;0.000889593;0.000007914
NATL~WFD;T~S;Poland;SZPP;SWIZP;2014;03/06/2014;53.94349400;14.23529700;;;;0.5;0.5;WT;;I-MET;CD;W;;0.058;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447648;46492467;2065489;0.000000058;0.000000000515964;0.000515964;0.00000459
NATL~WFD;T~S;Poland;SZPP;EZP;2014;09/06/2014;53.67300000;14.52500000;;;;0.5;0.5;WT;;I-MET;CD;W;<;0.045;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447648;46492502;2065494;0.000000045;0.000000000400317;0.000400317;0.000003561
COMB;T~S~E;Germany;BFGG;OMMVRB15;2011;15/06/2011;54.43166667;13.49166667;;;;1;;WT;;I-MET;CD;W;<;0.118;ug/l;;0.028;0.084;0.051094;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;530672;48448686;2125372;0.000000118;0.00000000104972;0.001049719;0.000009338
COMB;T~S~E;Germany;BFGG;OMMVRB15;2011;25/07/2011;54.43166667;13.49166667;;;;1;;WT;;I-MET;CD;W;<;0.118;ug/l;;0.028;0.084;0.051094;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;530672;48449191;2125374;0.000000118;0.00000000104972;0.001049719;0.000009338
NATL~WFD;T~S;Poland;GDPP;C11P;2011;30/03/2011;54.67500000;17.03000000;;;;1;1;WT;;I-MET;CD;W;<;0.2;ug/l;;;;;;GDPP;;;ACD~FM-CN-0.45;;;;ICP-OES;;;RU;;1;;560529;48618222;2144150;0.0000002;0.00000000177919;0.001779185;0.00001583
COMB;T~S~E;Germany;BFGG;OMMVKHM;2011;23/03/2011;53.82500000;14.10000000;;;;1;;WT;;I-MET;CD;W;<;0.118;ug/l;A;0.039;0.118;0.025606;U2;LUNG;;;NONE;;;NON;ICP-MS;;;WAT;;1;;532244;48449586;2125589;0.000000118;0.00000000104972;0.001049719;0.000009338
COMB;T~S~E;Germany;BFGG;OMMVKHM;2011;04/05/2011;53.82500000;14.10000000;;;;1;;WT;;I-MET;CD;W;<;0.118;ug/l;A;0.039;0.118;0.025606;U2;LUNG;;;NONE;;;NON;ICP-MS;;;WAT;;1;;532230;48449154;2125591;0.000000118;0.00000000104972;0.001049719;0.000009338
COMB;T~S~E;Germany;BFGG;OMOB4;2011;17/01/2011;54.00666667;14.23333333;;;;1;;WT;;I-MET;CD;W;<;0.118;ug/l;A;0.039;0.118;0.025606;U2;LUNG;;;NONE;;;NON;ICP-MS;;;WAT;;1;;532256;48449662;2125723;0.000000118;0.00000000104972;0.001049719;0.000009338
COMB;T~S~E;Germany;BFGG;OMOB4;2011;09/02/2011;54.00666667;14.23333333;;;;1;;WT;;I-MET;CD;W;<;0.118;ug/l;A;0.039;0.118;0.025606;U2;LUNG;;;NONE;;;NON;ICP-MS;;;WAT;;1;;532259;48449099;2125725;0.000000118;0.00000000104972;0.001049719;0.000009338
COMB;T~S~E;Germany;BFGG;OMOB4;2011;07/12/2011;54.00666667;14.23333333;;;;1;;WT;;I-MET;CD;W;<;0.118;ug/l;A;0.039;0.118;0.025606;U2;LUNG;;;NONE;;;NON;ICP-MS;;;WAT;;1;;537177;48449674;2125739;0.000000118;0.00000000104972;0.001049719;0.000009338
NATL~WFD;T~S;Poland;SZPP;6ZP;2012;10/09/2012;54.29500000;16.12500000;;;;1;1;WT;;I-MET;CD;W;<;0.1;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447634;46491895;2065436;0.0000001;0.000000000889593;0.000889593;0.000007914
NATL~WFD;T~S;Poland;SZPP;CZP;2013;12/03/2013;53.76200000;14.40600000;;;;0.5;0.5;WT;;I-MET;CD;W;<;0.045;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447645;46492127;2065445;0.000000045;0.000000000400317;0.000400317;0.000003561
NATL;T~S~E;Germany;BFGG;OMS2;2012;10/01/2012;54.51833333;9.67166667;;;;1;;WT;;I-MET;CD;W;<;0.02;ug/l;A;;;;;LVUG;;;NF~UV;;;HNO;AAS-GF;;;ROS;;1;;556232;48504051;2131406;0.00000002;0.000000000177919;0.000177919;0.000001583
NATL;T~S;Germany;BFGG;OM225025;2012;27/06/2012;53.89483333;10.80133333;;;;1;;WT;;I-MET;CD;W;;0.04;ug/l;A;;;;;LVUG;;;NF~UV;;;HNO;AAS-GF;;;ROS;;1;;556192;48507554;2131456;0.00000004;0.000000000355837;0.000355837;0.000003166
COMB;T~S~E;Germany;BFGG;OMO22;2012;17/01/2012;54.11000000;11.17500000;;;;1;;WT;;I-MET;CD;W;;0.02;ug/l;A;;;;;LVUG;;;NF~UV;;;HNO;AAS-GF;;;ROS;;1;;556023;48503396;2131540;0.00000002;0.000000000177919;0.000177919;0.000001583
NATL;T~S~E;Germany;BFGG;OM225103;2012;09/01/2012;54.35383333;10.16466667;;;;1;;WT;;I-MET;CD;W;<;0.02;ug/l;A;;;;;LVUG;;;NF~UV;;;HNO;AAS-GF;;;ROS;;1;;556212;48504187;2131723;0.00000002;0.000000000177919;0.000177919;0.000001583
NATL~WFD;T~S;Poland;GDPP;C19P;2011;20/07/2011;54.41590700;19.49583000;;;;1;1;WT;;I-MET;CD;W;<;0.5;ug/l;;;;;;GDPP;;;ACD~FM-CN-0.45;;;;ICP-OES;;;RU;;1;;560529;48618242;2144164;0.0000005;0.00000000444796;0.004447963;0.00003957
NATL~WFD;T~S;Poland;SZPP;SWIZP;2013;20/03/2013;53.94349400;14.23529700;;;;0.5;0.5;WT;;I-MET;CD;W;;0.088;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447645;46492143;2065447;0.000000088;0.000000000782842;0.000782842;0.000006964
NATL~WFD;T~S;Poland;SZPP;CZP;2013;06/06/2013;53.76200000;14.40600000;;;;0.5;0.5;WT;;I-MET;CD;W;<;0.045;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447645;46492199;2065454;0.000000045;0.000000000400317;0.000400317;0.000003561
NATL~WFD;T~S;Poland;SZPP;SWIZP;2013;13/06/2013;53.94349400;14.23529700;;;;0.5;0.5;WT;;I-MET;CD;W;;0.135;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447645;46492215;2065456;0.000000135;0.00000000120095;0.00120095;0.00001068
NATL;T~S~E;Germany;BFGG;OM225103;2012;04/06/2012;54.35383333;10.16466667;;;;1;;WT;;I-MET;CD;W;<;0.02;ug/l;A;;;;;LVUG;;;NF~UV;;;HNO;AAS-GF;;;ROS;;1;;556199;48507545;2131738;0.00000002;0.000000000177919;0.000177919;0.000001583
NATL~WFD;T~S;Poland;GDPP;OM1P;2011;12/04/2011;54.56700000;18.68300000;;;;1;1;WT;;I-MET;CD;W;<;0.5;ug/l;;;;;;GDPP;;;ACD~FM-CN-0.45;;;;ICP-OES;;;RU;;1;;560529;48618243;2144167;0.0000005;0.00000000444796;0.004447963;0.00003957
NATL~WFD;T~S;Poland;SZPP;EZP;2013;02/07/2013;53.67300000;14.52500000;;;;0.5;0.5;WT;;I-MET;CD;W;<;0.045;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447645;46492255;2065461;0.000000045;0.000000000400317;0.000400317;0.000003561
NATL~WFD;T~S;Poland;SZPP;SWZP;2013;23/07/2013;53.96400000;14.24500000;;;;0.5;0.5;WT;;I-MET;CD;W;;0.173;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447645;46492271;2065463;0.000000173;0.000000001539;0.001538995;0.00001369
NATL~WFD;T~S;Poland;GDPP;T12P;2011;09/06/2011;54.68100000;18.68300000;;;;1;1;WT;;I-MET;CD;W;;0.73;ug/l;;;;;;GDPP;;;ACD~FM-CN-0.45;;;;ICP-OES;;;RU;;1;;560529;48618238;2144182;0.00000073;0.00000000649403;0.006494026;0.00005777
NATL~WFD;T~S;Poland;SZPP;IVZP;2013;12/08/2013;54.00591900;14.23352100;;;;0.5;0.5;WT;;I-MET;CD;W;;0.76;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447645;46492327;2065470;0.00000076;0.0000000067609;0.006760904;0.00006014
NATL~WFD;T~S;Poland;SZPP;CZP;2013;03/09/2013;53.76200000;14.40600000;;;;0.5;0.5;WT;;I-MET;CD;W;;0.097;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447645;46492343;2065472;0.000000097;0.000000000862905;0.000862905;0.000007676
NATL~WFD;T~S;Poland;SZPP;HZP;2014;03/04/2014;53.78500000;14.31000000;;;;0.5;0.5;WT;;I-MET;CD;W;;0.168;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447648;46492397;2065479;0.000000168;0.00000000149452;0.001494516;0.0000133
NATL~WFD;T~S;Poland;SZPP;EZP;2014;03/04/2014;53.67300000;14.52500000;;;;0.5;0.5;WT;;I-MET;CD;W;;0.08;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447648;46492411;2065481;0.00000008;0.000000000711674;0.000711674;0.000006331
NATL~WFD;T~S;Poland;SZPP;HZP;2014;13/05/2014;53.78500000;14.31000000;;;;0.5;0.5;WT;;I-MET;CD;W;;0.078;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447648;46492446;2065486;0.000000078;0.000000000693882;0.000693882;0.000006173
NATL~WFD;T~S;Poland;SZPP;EZP;2014;13/05/2014;53.67300000;14.52500000;;;;0.5;0.5;WT;;I-MET;CD;W;<;0.045;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447648;46492460;2065488;0.000000045;0.000000000400317;0.000400317;0.000003561
NATL~WFD;T~S;Poland;GDPP;T12P;2011;21/09/2011;54.68100000;18.68300000;;;;1;1;WT;;I-MET;CD;W;<;0.5;ug/l;;;;;;GDPP;;;ACD~FM-CN-0.45;;;;ICP-OES;;;RU;;1;;560529;48618239;2144184;0.0000005;0.00000000444796;0.004447963;0.00003957
NATL~WFD;T~S;Poland;SZPP;SWIZP;2014;14/07/2014;53.94349400;14.23529700;;;;0.5;0.5;WT;;I-MET;CD;W;<;0.045;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447648;46492509;2065495;0.000000045;0.000000000400317;0.000400317;0.000003561
NATL~WFD;T~S;Poland;SZPP;IVZP;2014;14/07/2014;54.00591900;14.23352100;;;;0.5;0.5;WT;;I-MET;CD;W;;2.1;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447648;46492523;2065497;0.0000021;0.0000000186814;0.018681446;0.0001662
NATL~WFD;T~S;Poland;GDPP;C15P;2016;17/02/2016;54.84300000;18.34400000;;;;1;1;WT;;I-MET;CD;W;Q;0.05;ug/l;;;0.05;29;%;GDPP;PN EN ISO 17294-2:2006;RF;ACD~FM-CN-0.45;;HNO;NON;ICP-MS;;;RU;;1;;560766;48762922;2152270;0.00000005;0.000000000444796;0.000444796;0.000003957
NATL~WFD;T~S;Poland;SZPP;HZP;2014;07/08/2014;53.78500000;14.31000000;;;;0.5;0.5;WT;;I-MET;CD;W;<;0.045;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447648;46492572;2065504;0.000000045;0.000000000400317;0.000400317;0.000003561
NATL~WFD;T~S;Poland;GDPP;ZGP;2016;29/02/2016;54.48998000;18.81752000;;;;1;1;WT;;I-MET;CD;W;Q;0.05;ug/l;;;0.05;29;%;GDPP;PN EN ISO 17294-2:2006;RF;ACD~FM-CN-0.45;;HNO;NON;ICP-MS;;;RU;;1;;560766;48762923;2152271;0.00000005;0.000000000444796;0.000444796;0.000003957
NATL~WFD;T~S;Poland;GDPP;T6aP;2016;29/02/2016;54.71907000;18.48415000;;;;1;1;WT;;I-MET;CD;W;Q;0.05;ug/l;;;0.05;29;%;GDPP;PN EN ISO 17294-2:2006;RF;ACD~FM-CN-0.45;;HNO;NON;ICP-MS;;;RU;;1;;560766;48762972;2152272;0.00000005;0.000000000444796;0.000444796;0.000003957
NATL~WFD;T~S;Poland;GDPP;OM1P;2016;29/02/2016;54.56700000;18.68300000;;;;1;1;WT;;I-MET;CD;W;Q;0.05;ug/l;;;0.05;29;%;GDPP;PN EN ISO 17294-2:2006;RF;ACD~FM-CN-0.45;;HNO;NON;ICP-MS;;;RU;;1;;560766;48762973;2152273;0.00000005;0.000000000444796;0.000444796;0.000003957
NATL~WFD;T~S;Poland;GDPP;C13a;2016;08/05/2016;54.81662000;17.83050000;;;;1;1;WT;;I-MET;CD;W;Q;0.05;ug/l;;;0.05;29;%;GDPP;PN EN ISO 17294-2:2006;RF;ACD~FM-CN-0.45;;HNO;NON;ICP-MS;;;RU;;1;;560766;48762962;2152286;0.00000005;0.000000000444796;0.000444796;0.000003957
NATL~WFD;T~S;Poland;SZPP;EZP;2014;07/08/2014;53.67300000;14.52500000;;;;0.5;0.5;WT;;I-MET;CD;W;<;0.045;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447648;46492586;2065506;0.000000045;0.000000000400317;0.000400317;0.000003561
NATL~WFD;T~S;Poland;SZPP;CZP;2014;11/09/2014;53.76200000;14.40600000;;;;0.5;0.5;WT;;I-MET;CD;W;<;0.045;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447648;46492621;2065511;0.000000045;0.000000000400317;0.000400317;0.000003561
NATL~WFD;T~S;Poland;GDPP;C15P;2016;08/05/2016;54.84300000;18.34400000;;;;1;1;WT;;I-MET;CD;W;Q;0.05;ug/l;;;0.05;29;%;GDPP;PN EN ISO 17294-2:2006;RF;ACD~FM-CN-0.45;;HNO;NON;ICP-MS;;;RU;;1;;560766;48762963;2152287;0.00000005;0.000000000444796;0.000444796;0.000003957
NATL~WFD;T~S;Poland;GDPP;OM1P;2016;09/05/2016;54.56700000;18.68300000;;;;1;1;WT;;I-MET;CD;W;Q;0.05;ug/l;;;0.05;29;%;GDPP;PN EN ISO 17294-2:2006;RF;ACD~FM-CN-0.45;;HNO;NON;ICP-MS;;;RU;;1;;560766;48762964;2152288;0.00000005;0.000000000444796;0.000444796;0.000003957
NATL~WFD;T~S;Poland;GDPP;T6aP;2016;09/05/2016;54.71907000;18.48415000;;;;1;1;WT;;I-MET;CD;W;Q;0.05;ug/l;;;0.05;29;%;GDPP;PN EN ISO 17294-2:2006;RF;ACD~FM-CN-0.45;;HNO;NON;ICP-MS;;;RU;;1;;560766;48762965;2152289;0.00000005;0.000000000444796;0.000444796;0.000003957
NATL~WFD;T~S;Poland;GDPP;OM1P;2016;21/08/2016;54.56700000;18.68300000;;;;1;1;WT;;I-MET;CD;W;Q;0.05;ug/l;;;0.05;29;%;GDPP;PN EN ISO 17294-2:2006;RF;ACD~FM-CN-0.45;;HNO;NON;ICP-MS;;;RU;;1;;560766;48762943;2152303;0.00000005;0.000000000444796;0.000444796;0.000003957
NATL~WFD;T~S;Poland;GDPP;C9P;2011;30/03/2011;54.59400000;16.86800000;;;;1;1;WT;;I-MET;CD;W;<;0.2;ug/l;;;;;;GDPP;;;ACD~FM-CN-0.45;;;;ICP-OES;;;RU;;1;;560529;48618225;2144156;0.0000002;0.00000000177919;0.001779185;0.00001583
NATL~WFD;T~S;Poland;GDPP;C9P;2011;07/07/2011;54.59400000;16.86800000;;;;1;1;WT;;I-MET;CD;W;<;0.2;ug/l;;;;;;GDPP;;;ACD~FM-CN-0.45;;;;ICP-OES;;;RU;;1;;560529;48618226;2144157;0.0000002;0.00000000177919;0.001779185;0.00001583
COMB;T~S~E;Germany;BFGG;OMO22;2010;26/01/2010;54.11000000;11.17500000;;;;1;;WT;;I-MET;CD;W;<;0.05;ug/l;A;0.0027;0.02;0.00335;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;480552;46555289;2074778;0.00000005;0.000000000444796;0.000444796;0.000003957
COMB;T~S~E;Germany;BFGG;OMO22;2010;26/01/2010;54.11000000;11.17500000;;;;1;;WT;;I-MET;CD;W;<;0.02;ug/l;A;0.01;0.02;0.01;U2;LVUG;;;NF~UV;;;HNO;AAS-GF;;;UNK;;1;;484719;46553057;2074780;0.00000002;0.000000000177919;0.000177919;0.000001583
COMB;T~S~E;Germany;BFGG;OMBMPM2;2010;27/01/2010;54.31450000;11.54950000;;;;20;;WT;;I-MET;CD;W;;820;ug/kg;A;;;;;IFOG;;;NF;;;NON;AAS-GF;;;SCTD;;1;;473168;46557376;2075139;0.00082;0.00000729466;7.294659775;0.06489
COMB;T~S~E;Germany;BFGG;OMBMPM2;2010;27/01/2010;54.31450000;11.54950000;;;;20;;WT;;I-MET;CD;W;;0.01528722;ug/l;A;0.002;;;;IFOG;;;NF;;;NON;AAS-GF;;;SCTD;;1;;473170;46554665;2075139;0.0000000152872;0.000000000135994;0.000135994;0.00000121
NATL~WFD;T~S;Poland;GDPP;C9P;2011;11/08/2011;54.59400000;16.86800000;;;;1;1;WT;;I-MET;CD;W;<;0.2;ug/l;;;;;;GDPP;;;ACD~FM-CN-0.45;;;;ICP-OES;;;RU;;1;;560529;48618227;2144158;0.0000002;0.00000000177919;0.001779185;0.00001583
NATL~WFD;T~S;Poland;GDPP;C13a;2016;22/08/2016;54.81662000;17.83050000;;;;1;1;WT;;I-MET;CD;W;Q;0.05;ug/l;;;0.05;29;%;GDPP;PN EN ISO 17294-2:2006;RF;ACD~FM-CN-0.45;;HNO;NON;ICP-MS;;;RU;;1;;560766;48762944;2152304;0.00000005;0.000000000444796;0.000444796;0.000003957
NATL~WFD;T~S;Poland;GDPP;C15P;2016;22/08/2016;54.84300000;18.34400000;;;;1;1;WT;;I-MET;CD;W;Q;0.05;ug/l;;;0.05;29;%;GDPP;PN EN ISO 17294-2:2006;RF;ACD~FM-CN-0.45;;HNO;NON;ICP-MS;;;RU;;1;;560766;48762945;2152305;0.00000005;0.000000000444796;0.000444796;0.000003957
