MPROG;PURPM;Country;RLABO;STATN;MYEAR;DATE;Latitude;Longitude;Species;SEXCO;NOINP;DEPHU;DEPHL;MATRX;NODIS;PARGROUP;PARAM;BASIS;QFLAG;Value;MUNIT;VFLAG;DETLI;LMQNT;UNCRT;METCU;ALABO;REFSK;METST;METPT;METPS;METFP;METCX;METOA;FORML;Test Organism;SMTYP;FINFL;SUBNO;BULKID;tblAnalysisID;tblParamID;tblSampleID
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T~S~E;Germany;BFGG;OMOB4;2011;09/02/2011;54.00666667;14.23333333;;;;1;;WT;;I-MET;CU;W;;0.646;ug/l;A;0.05;0.16;0.062662;U2;LUNG;;;NONE;;;NON;ICP-MS;;;WAT;;1;;537195;48461490;2125725
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;SZPP;6ZP;2012;28/08/2012;54.295;16.125;;;;1;1;WT;;I-MET;CU;W;;7;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447634;46491654;2065431
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;SZPP;6ZP;2012;10/09/2012;54.295;16.125;;;;1;1;WT;;I-MET;CU;W;;5;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447634;46491651;2065436
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T~S~E;Germany;BFGG;OMOB4;2011;07/12/2011;54.00666667;14.23333333;;;;1;;WT;;I-MET;CU;W;;1.57;ug/l;A;0.05;0.16;0.15229;U2;LUNG;;;NONE;;;NON;ICP-MS;;;WAT;;1;;532239;48460169;2125739
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL;T~S~E;Germany;BFGG;OMS2;2012;10/01/2012;54.51833333;9.67166667;;;;1;;WT;;I-MET;CU;W;;1.7;ug/l;A;;;;;LVUG;;;NF~UV;;;HNO;AAS-GF;;;ROS;;1;;556043;48520845;2131406
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;GDPP;C11P;2011;30/03/2011;54.675;17.03;;;;1;1;WT;;I-MET;CU;W;;4;ug/l;;;;;;SLPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;560531;48617973;2144150
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;GDPP;C11P;2011;19/05/2011;54.675;17.03;;;;1;1;WT;;I-MET;CU;W;;9;ug/l;;;;;;SLPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;560531;48617974;2144151
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;SZPP;CZP;2013;12/03/2013;53.762;14.406;;;;0.5;0.5;WT;;I-MET;CU;W;;2;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447645;46492129;2065445
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL;T~S;Germany;BFGG;OM225025;2012;27/06/2012;53.89483333;10.80133333;;;;1;;WT;;I-MET;CU;W;;2.8;ug/l;A;;;;;LVUG;;;NF~UV;;;HNO;AAS-GF;;;ROS;;1;;556195;48520033;2131456
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T~S~E;Germany;BFGG;OMO22;2012;17/01/2012;54.11;11.175;;;;1;;WT;;I-MET;CU;W;;1;ug/l;A;;;;;LVUG;;;NF~UV;;;HNO;AAS-GF;;;ROS;;1;;556278;48519899;2131540
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL;T~S~E;Germany;BFGG;OM225103;2012;09/01/2012;54.35383333;10.16466667;;;;1;;WT;;I-MET;CU;W;;1.3;ug/l;A;;;;;LVUG;;;NF~UV;;;HNO;AAS-GF;;;ROS;;1;;556011;48521072;2131723
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;GDPP;C19P;2011;20/07/2011;54.415907;19.49583;;;;1;1;WT;;I-MET;CU;W;;14.9;ug/l;;;;;;GDPP;;;ACD~FM-CN-0.45;;;;ICP-OES;;;RU;;1;;560529;48618005;2144164
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;SZPP;SWIZP;2013;20/03/2013;53.943494;14.235297;;;;0.5;0.5;WT;;I-MET;CU;W;;2;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447645;46492145;2065447
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;GDPP;C19P;2011;19/09/2011;54.415907;19.49583;;;;1;1;WT;;I-MET;CU;W;;2.57;ug/l;;;;;;GDPP;;;ACD~FM-CN-0.45;;;;ICP-OES;;;RU;;1;;560529;48618006;2144165
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;GDPP;C19P;2011;28/11/2011;54.415907;19.49583;;;;1;1;WT;;I-MET;CU;W;;16;ug/l;;;;;;GDPP;;;ACD~FM-CN-0.45;;;;ICP-OES;;;RU;;1;;560529;48618007;2144166
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;SZPP;CZP;2013;06/06/2013;53.762;14.406;;;;0.5;0.5;WT;;I-MET;CU;W;;4;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447645;46492201;2065454
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;SZPP;SWIZP;2013;13/06/2013;53.943494;14.235297;;;;0.5;0.5;WT;;I-MET;CU;W;;9;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447645;46492217;2065456
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL;T~S~E;Germany;BFGG;OM225103;2012;04/06/2012;54.35383333;10.16466667;;;;1;;WT;;I-MET;CU;W;;1.9;ug/l;A;;;;;LVUG;;;NF~UV;;;HNO;AAS-GF;;;ROS;;1;;556051;48520005;2131738
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;GDPP;OM1P;2011;12/04/2011;54.567;18.683;;;;1;1;WT;;I-MET;CU;W;;3.3;ug/l;;;;;;GDPP;;;ACD~FM-CN-0.45;;;;ICP-OES;;;RU;;1;;560529;48618008;2144167
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;SZPP;EZP;2013;02/07/2013;53.673;14.525;;;;0.5;0.5;WT;;I-MET;CU;W;;5;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447645;46492257;2065461
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;SZPP;SWZP;2013;23/07/2013;53.964;14.245;;;;0.5;0.5;WT;;I-MET;CU;W;;4;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447645;46492273;2065463
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;GDPP;T12P;2011;18/05/2011;54.681;18.683;;;;1;1;WT;;I-MET;CU;W;;4.24;ug/l;;;;;;GDPP;;;ACD~FM-CN-0.45;;;;ICP-OES;;;RU;;1;;560529;48617996;2144181
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;GDPP;T12P;2011;09/06/2011;54.681;18.683;;;;1;1;WT;;I-MET;CU;W;;12.6;ug/l;;;;;;GDPP;;;ACD~FM-CN-0.45;;;;ICP-OES;;;RU;;1;;560529;48617997;2144182
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;SZPP;IVZP;2013;12/08/2013;54.005919;14.233521;;;;0.5;0.5;WT;;I-MET;CU;W;;2;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447645;46492329;2065470
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;SZPP;CZP;2013;03/09/2013;53.762;14.406;;;;0.5;0.5;WT;;I-MET;CU;W;;3;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447645;46492345;2065472
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;SZPP;HZP;2014;03/04/2014;53.785;14.31;;;;0.5;0.5;WT;;I-MET;CU;W;;2;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447648;46492399;2065479
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;SZPP;EZP;2014;03/04/2014;53.673;14.525;;;;0.5;0.5;WT;;I-MET;CU;W;;2;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447648;46492413;2065481
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;SZPP;HZP;2014;13/05/2014;53.785;14.31;;;;0.5;0.5;WT;;I-MET;CU;W;;1;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447648;46492448;2065486
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;SZPP;EZP;2014;13/05/2014;53.673;14.525;;;;0.5;0.5;WT;;I-MET;CU;W;;6;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447648;46492462;2065488
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;GDPP;T12P;2011;13/07/2011;54.681;18.683;;;;1;1;WT;;I-MET;CU;W;;4.1;ug/l;;;;;;GDPP;;;ACD~FM-CN-0.45;;;;ICP-OES;;;RU;;1;;560529;48617998;2144183
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;GDPP;T12P;2011;21/09/2011;54.681;18.683;;;;1;1;WT;;I-MET;CU;W;<;1.5;ug/l;;;;;;GDPP;;;ACD~FM-CN-0.45;;;;ICP-OES;;;RU;;1;;560529;48617987;2144184
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;SZPP;SWIZP;2014;14/07/2014;53.943494;14.235297;;;;0.5;0.5;WT;;I-MET;CU;W;;5;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447648;46492511;2065495
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;SZPP;IVZP;2014;14/07/2014;54.005919;14.233521;;;;0.5;0.5;WT;;I-MET;CU;W;;2;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447648;46492525;2065497
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;GDPP;T6P;2011;09/11/2011;54.739;18.52;;;;1;1;WT;;I-MET;CU;W;;3.37;ug/l;;;;;;GDPP;;;ACD~FM-CN-0.45;;;;ICP-OES;;;RU;;1;;560529;48617980;2144197
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;SZPP;HZP;2014;07/08/2014;53.785;14.31;;;;0.5;0.5;WT;;I-MET;CU;W;;4;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447648;46492574;2065504
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;SZPP;EZP;2014;07/08/2014;53.673;14.525;;;;0.5;0.5;WT;;I-MET;CU;W;;6;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447648;46492588;2065506
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;SZPP;CZP;2014;11/09/2014;53.762;14.406;;;;0.5;0.5;WT;;I-MET;CU;W;;3;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447648;46492623;2065511
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;GDPP;C9P;2011;30/03/2011;54.594;16.868;;;;1;1;WT;;I-MET;CU;W;;10;ug/l;;;;;;SLPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;560531;48618011;2144156
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T~S~E;Germany;BFGG;OMO22;2010;26/01/2010;54.11;11.175;;;;1;;WT;;I-MET;CU;W;;0.37328;ug/l;A;0.03;0.1;0.07502928;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;480425;46575158;2074778
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T~S~E;Germany;BFGG;OMO22;2010;26/01/2010;54.11;11.175;;;;1;;WT;;I-MET;CU;W;;1;ug/l;A;0.25;0.5;0.2;U2;LVUG;;;NF~UV;;;HNO;AAS-GF;;;UNK;;1;;484602;46576816;2074780
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;GDPP;C9P;2011;07/07/2011;54.594;16.868;;;;1;1;WT;;I-MET;CU;W;;5;ug/l;;;;;;SLPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;560531;48618012;2144157
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T~S~E;Germany;BFGG;OMBMPM2;2010;27/01/2010;54.3145;11.5495;;;;20;;WT;;I-MET;CU;W;;14900;ug/kg;A;;;;;IFOG;;;NF;;;NON;AAS-GF;;;SCTD;;1;;473176;46576152;2075139
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T~S~E;Germany;BFGG;OMBMPM2;2010;27/01/2010;54.3145;11.5495;;;;20;;WT;;I-MET;CU;W;;0.47528;ug/l;A;8;;;;IFOG;;;NF;;;NON;AAS-GF;;;SCTD;;1;;473161;46576153;2075139
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T;Germany;BFGG;OMBMPK5;2010;28/01/2010;54.92516667;13.5005;;;;35;;WT;;I-MET;CU;W;;0.42826;ug/l;A;8;;;;IFOG;;;NF;;;NON;AAS-GF;;;SCTD;;1;;473161;46576390;2075257
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;GDPP;C9P;2011;11/08/2011;54.594;16.868;;;;1;1;WT;;I-MET;CU;W;;3;ug/l;;;;;;SLPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;560531;48618013;2144158
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T;Germany;BFGG;OMBMPK5;2010;28/01/2010;54.92516667;13.5005;;;;35;;WT;;I-MET;CU;W;;27400;ug/kg;A;;;;;IFOG;;;NF;;;NON;AAS-GF;;;SCTD;;1;;473176;46576389;2075257
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;GDPP;OM1P;2011;29/11/2011;54.567;18.683;;;;1;1;WT;;I-MET;CU;W;;4.11;ug/l;;;;;;GDPP;;;ACD~FM-CN-0.45;;;;ICP-OES;;;RU;;1;;560529;48618000;2144172
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;GDPP;OM3P;2011;12/04/2011;54.383;18.968;;;;1;1;WT;;I-MET;CU;W;;10.5;ug/l;;;;;;GDPP;;;ACD~FM-CN-0.45;;;;ICP-OES;;;RU;;1;;560529;48618001;2144173
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T;Germany;BFGG;OMRegion 1;2010;29/01/2010;54.6365;14.26316667;;;;5;;WT;;I-MET;CU;W;;42200;ug/kg;A;;;;;IFOG;;;NF;;;NON;AAS-GF;;;SCTD;;1;;473176;46573234;2075305
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T;Germany;BFGG;OMRegion 1;2010;29/01/2010;54.6365;14.26316667;;;;5;;WT;;I-MET;CU;W;;0.481;ug/l;A;8;;;;IFOG;;;NF;;;NON;AAS-GF;;;SCTD;;1;;473161;46573235;2075305
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL;T~S~E;Germany;BFGG;OM225028;2010;10/03/2010;54.58333333;10.06683333;;;;1;;WT;;I-MET;CU;W;;1;ug/l;A;0.25;0.5;0.2;U2;LVUG;;;NF~UV;;;HNO;AAS-GF;;;UNK;;1;;484621;46576776;2075530
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T~S~E;Germany;BFGG;OMMVWB3;2010;15/04/2010;53.95;11.40833333;;;;1;;WT;;I-MET;CU;W;;0.57138;ug/l;A;0.03;0.1;0.11484738;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;480465;46574933;2076929
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;GDPP;OM3P;2011;09/05/2011;54.383;18.968;;;;1;1;WT;;I-MET;CU;W;;4.4;ug/l;;;;;;GDPP;;;ACD~FM-CN-0.45;;;;ICP-OES;;;RU;;1;;560529;48618002;2144174
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T~S~E;Germany;BFGG;OMMVGB19;2010;03/05/2010;54.20666667;13.56666667;;;;1;;WT;;I-MET;CU;W;;0.64248;ug/l;A;0.03;0.1;0.12913848;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;480421;46574565;2077045
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T~S~E;Germany;BFGG;OMMVKHM;2010;05/05/2010;53.825;14.1;;;;1;;WT;;I-MET;CU;W;;1.22068;ug/l;A;0.03;0.1;0.24535668;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;480378;46575075;2077061
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;SZPP;SWZP;2014;14/07/2014;53.964;14.245;;;;0.5;0.5;WT;;I-MET;CU;W;;4;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447648;46492518;2065496
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;SZPP;IVZP;2014;06/08/2014;54.005919;14.233521;;;;0.5;0.5;WT;;I-MET;CU;W;;3;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447648;46492567;2065503
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;GDPP;OM3P;2011;06/06/2011;54.383;18.968;;;;1;1;WT;;I-MET;CU;W;;2.83;ug/l;;;;;;GDPP;;;ACD~FM-CN-0.45;;;;ICP-OES;;;RU;;1;;560529;48618003;2144175
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL;T~S~E;Germany;BFGG;OM225028;2014;07/01/2014;54.58333333;10.06683333;;;;1;;WT;;I-MET;CU;W;<;0.5;ug/l;;0.25;0.5;0.15;U2;LVUG;;;NF;;;HNO;AAS-GF;;;GFL;;1;;561179;48795850;2154810
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL;T~S~E;Germany;BFGG;OMMVKHJ;2010;09/06/2010;53.80666667;14.235;;;;1;;WT;;I-MET;CU;W;;1.76728;ug/l;A;0.03;0.1;0.35522328;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;480466;46574607;2078272
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T~S~E;Germany;BFGG;OMMVKHM;2010;09/06/2010;53.825;14.1;;;;1;;WT;;I-MET;CU;W;;1.53378;ug/l;A;0.03;0.1;0.30828978;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;480397;46574616;2078274
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T~S~E;Germany;BFGG;OMMVWB3;2010;16/06/2010;53.95;11.40833333;;;;1;;WT;;I-MET;CU;W;;0.66208;ug/l;A;0.03;0.1;0.13307808;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;480574;46578099;2078331
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T~S~E;Germany;BFGG;OMBMPM2;2014;14/01/2014;54.315;11.55;;;;1;;WT;;I-MET;CU;W;<;0.5;ug/l;;0.25;0.5;0.15;U2;LVUG;;;NF;;;HNO;AAS-GF;;;GFL;;1;;561179;48790371;2154930
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL;T~S~E;Germany;BFGG;OMS2;2014;08/01/2014;54.51833333;9.67166667;;;;1;;WT;;I-MET;CU;W;;0.9;ug/l;;0.25;0.5;0.27;U2;LVUG;;;NF;;;HNO;AAS-GF;;;GFL;;1;;561179;48790448;2154962
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T~S~E;Germany;BFGG;OMMVKHM;2014;21/05/2014;53.825;14.1;;;;1;;WT;;I-MET;CU;W;;1.249;ug/l;;0.053;0.16;0.242306;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;561173;48793515;2155178
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T~S~E;Germany;BFGG;OMMVKHM;2014;24/07/2014;53.825;14.1;;;;1;;WT;;I-MET;CU;W;;1.233;ug/l;;0.053;0.16;0.239202;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;561173;48793519;2155181
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T~S~E;Germany;BFGG;OMO22;2010;30/06/2010;54.11;11.175;;;;1;;WT;;I-MET;CU;W;;0.8;ug/l;A;0.25;0.5;0.16;U2;LVUG;;;NF~UV;;;HNO;AAS-GF;;;UNK;;1;;484692;46575218;2078413
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T~S~E;Germany;BFGG;OMO22;2010;13/07/2010;54.11;11.175;;;;1;;WT;;I-MET;CU;W;;0.45608;ug/l;A;0.03;0.1;0.09167208;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;480578;46578127;2079040
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;SZPP;CZP;2014;07/08/2014;53.762;14.406;;;;0.5;0.5;WT;;I-MET;CU;W;;4;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447648;46492581;2065505
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T~S~E;Germany;BFGG;OMMVWB3;2014;04/06/2014;53.94833333;11.40666667;;;;1;;WT;;I-MET;CU;W;;0.655;ug/l;;0.053;0.16;0.12707;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;561173;48792654;2155478
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T~S~E;Germany;BFGG;OMMVWB3;2014;17/07/2014;53.94833333;11.40666667;;;;1;;WT;;I-MET;CU;W;;0.456;ug/l;;0.053;0.16;0.088464;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;561173;48792658;2155481
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T~S~E;Germany;BFGG;OMO9;2014;24/02/2014;54.62333333;13.02833333;;;;1;;WT;;I-MET;CU;W;;0.653;ug/l;;0.053;0.16;0.126682;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;561173;48792782;2155565
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;SZPP;EZP;2014;11/09/2014;53.673;14.525;;;;0.5;0.5;WT;;I-MET;CU;W;;5;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447648;46492630;2065512
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T~S~E;Germany;BFGG;OMOB4;2014;12/08/2014;54.00666667;14.23333333;;;;1;;WT;;I-MET;CU;W;;0.521;ug/l;;0.053;0.16;0.101074;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;561173;48792826;2155598
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T~S~E;Germany;BFGG;OMOB4;2014;19/11/2014;54.00666667;14.23333333;;;;1;;WT;;I-MET;CU;W;;0.427;ug/l;;0.053;0.16;0.082838;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;561173;48792827;2155599
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T~S~E;Germany;BFGG;OM225019;2010;13/01/2010;54.84;9.4845;;;;1;;WT;;I-MET;CU;W;;1.7;ug/l;A;0.25;0.5;0.34;U2;LVUG;;;NF~UV;;;HNO;AAS-GF;;;UNK;;1;;484624;46576727;2073720
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T~S~E;Germany;BFGG;OMBMPM2;2010;26/01/2010;54.315;11.55;;;;1;;WT;;I-MET;CU;W;;1.8;ug/l;A;0.25;0.5;0.36;U2;LVUG;;;NF~UV;;;HNO;AAS-GF;;;UNK;;1;;484629;46576827;2074788
