Country;DATE;Latitude;Longitude;PARAM;Value;MUNIT;uM
Lithuania;22/11/2013;55.73500000;21.05000000;ZN;7,6;ug/l;0.001777967
Germany;29/01/2009;53.96500000;13.88833333;ZN;2,36931;ug/l;0.000554284
Germany;30/01/2009;54.60066667;10.45066667;ZN;160000;ug/kg;37.43088971
Germany;30/01/2009;54.60066667;10.45066667;ZN;0,753;ug/l;0.000176159
Germany;27/01/2009;54.11000000;11.17500000;ZN;0,7;ug/l;0.00016376
Germany;30/01/2009;54.55183333;11.31750000;ZN;173000;ug/kg;40.4721495
Germany;30/01/2009;54.55183333;11.31750000;ZN;0,638;ug/l;0.000149256
Lithuania;22/11/2013;55.73500000;21.05000000;ZN;5;ug/l;0.001169715
Germany;31/01/2009;54.31466667;11.55033333;ZN;183000;ug/kg;42.81158011
Germany;31/01/2009;54.31466667;11.55033333;ZN;0,578;ug/l;0.000135219
Germany;31/01/2009;54.72316667;12.78350000;ZN;0,421;ug/l;0.00009849
Germany;31/01/2009;54.72316667;12.78350000;ZN;177000;ug/kg;41.40792174
Lithuania;28/02/2014;55.31166667;20.95666667;ZN;5;ug/l;0.001169715
Lithuania;19/05/2014;56.02833333;20.83333333;ZN;5;ug/l;0.001169715
Germany;31/01/2009;54.46650000;12.21650000;ZN;0,497;ug/l;0.00011627
Germany;31/01/2009;54.46650000;12.21650000;ZN;173000;ug/kg;40.4721495
Germany;13/02/2009;54.07683333;14.16016667;ZN;0,8;ug/l;0.000187154
Germany;01/02/2009;54.92516667;13.50216667;ZN;0,488;ug/l;0.000114164
Germany;01/02/2009;54.92516667;13.50216667;ZN;762000;ug/kg;178.2646122
Germany;02/02/2009;54.99933333;14.08116667;ZN;663000;ug/kg;155.1042492
Germany;02/02/2009;54.99933333;14.08116667;ZN;0,518;ug/l;0.000121183
Germany;12/02/2009;54.63300000;14.28433333;ZN;309000;ug/kg;72.28840575
Germany;12/02/2009;54.63300000;14.28433333;ZN;0,44;ug/l;0.000102935
Germany;12/02/2009;54.63300000;14.28433333;ZN;762000;ug/kg;178.2646122
Germany;12/02/2009;54.63300000;14.28433333;ZN;0,62;ug/l;0.000145045
Germany;26/02/2009;53.80666667;14.23500000;ZN;0,4014;ug/l;0.0000939047
Germany;09/03/2009;54.40166667;13.10500000;ZN;-0,134;ug/l;-0.0000313484
Germany;21/04/2009;53.98350000;11.32833333;ZN;2,63171;ug/l;0.00061567
Germany;08/06/2009;54.35385000;10.16466667;ZN;0,9;ug/l;0.000210549
Germany;13/02/2009;54.07683333;14.16016667;ZN;205000;ug/kg;47.95832744
Germany;03/03/2009;54.11333333;14.11666667;ZN;0,93028;ug/l;0.000217633
Germany;10/03/2009;54.50666667;13.49000000;ZN;0,14891;ug/l;0.0000348365
Germany;10/06/2009;53.98350000;11.32833333;ZN;2,53191;ug/l;0.000592323
Germany;23/06/2009;54.11333333;14.11666667;ZN;-0,134;ug/l;-0.0000313484
Germany;23/07/2009;54.31533333;11.54933333;ZN;1,298;ug/l;0.000303658
Germany;25/03/2009;54.02333333;13.76000000;ZN;-0,134;ug/l;-0.0000313484
Germany;01/04/2009;54.11333333;14.11666667;ZN;-0,134;ug/l;-0.0000313484
Germany;20/04/2009;54.40166667;13.10500000;ZN;1,33478;ug/l;0.000312263
Germany;22/04/2009;53.96500000;13.88833333;ZN;1,1549;ug/l;0.000270181
Germany;23/07/2009;54.31533333;11.54933333;ZN;225000;ug/kg;52.63718866
Germany;23/07/2009;54.72300000;12.78383333;ZN;232000;ug/kg;54.27479008
Germany;23/07/2009;54.72300000;12.78383333;ZN;0,374;ug/l;0.0000874947
Germany;24/07/2009;55.00016667;14.08400000;ZN;236000;ug/kg;55.21056232
Germany;24/07/2009;55.00016667;14.08400000;ZN;0,465;ug/l;0.000108784
Germany;04/08/2009;54.11333333;14.11666667;ZN;-0,134;ug/l;-0.0000313484
Germany;11/08/2009;54.02333333;13.76000000;ZN;0,93258;ug/l;0.000218171
Germany;11/08/2009;54.12166667;13.77500000;ZN;0,27378;ug/l;0.0000640489
Germany;17/08/2009;54.40166667;13.10500000;ZN;0,66818;ug/l;0.000156316
Germany;08/09/2009;54.11333333;14.11666667;ZN;-0,134;ug/l;-0.0000313484
Germany;22/10/2009;53.95000000;11.40833333;ZN;1,74778;ug/l;0.000408881
Germany;03/11/2009;54.11333333;14.11666667;ZN;3,31381;ug/l;0.000775243
Germany;26/11/2009;54.02333333;13.76000000;ZN;1,94888;ug/l;0.000455927
Germany;30/11/2009;54.40166667;13.10500000;ZN;-0,134;ug/l;-0.0000313484
Germany;22/04/2009;54.02333333;13.76000000;ZN;1,25461;ug/l;0.000293507
Germany;26/05/2009;54.50666667;13.49000000;ZN;16,57421;ug/l;0.003877421
Germany;15/06/2009;54.60000000;10.45000000;ZN;1,2;ug/l;0.000280732
Germany;16/06/2009;54.02333333;13.76000000;ZN;-0,134;ug/l;-0.0000313484
Germany;16/06/2009;54.51500000;13.12500000;ZN;0,80188;ug/l;0.000187594
Germany;16/06/2009;54.51833333;9.67166667;ZN;3,2;ug/l;0.000748618
Germany;08/12/2009;54.12166667;13.77500000;ZN;0,53528;ug/l;0.000125225
Poland;25/07/2012;54.79400000;18.43700000;ZN;3,65;ug/l;0.000853892
Germany;17/06/2009;54.84000000;9.48450000;ZN;2,7;ug/l;0.000631646
Poland;25/07/2012;54.72000000;18.64600000;ZN;41,3;ug/l;0.009661848
Poland;02/08/2012;54.77946670;17.55513330;ZN;2;ug/l;0.000467886
Poland;02/08/2012;54.83900000;18.07800000;ZN;2,33;ug/l;0.000545087
Poland;23/10/2012;54.77946670;17.55513330;ZN;2;ug/l;0.000467886
Germany;30/06/2009;54.02333333;13.76000000;ZN;0,94478;ug/l;0.000221025
Germany;01/07/2009;54.40166667;13.10500000;ZN;0,50318;ug/l;0.000117715
Germany;07/07/2009;54.51500000;13.12500000;ZN;1,26533;ug/l;0.000296015
Germany;14/07/2009;53.98350000;11.32833333;ZN;1,1149;ug/l;0.000260823
Poland;04/11/2012;54.77946670;17.55513330;ZN;2;ug/l;0.000467886
Germany;22/07/2009;54.60000000;10.44966667;ZN;0,724;ug/l;0.000169375
Germany;22/07/2009;54.60000000;10.44966667;ZN;166000;ug/kg;38.83454807
Germany;23/07/2009;54.31533333;11.54933333;ZN;764000;ug/kg;178.7324984
Poland;04/11/2012;54.83900000;18.07800000;ZN;2;ug/l;0.000467886
Poland;03/04/2012;54.43700000;19.71700000;ZN;99;ug/l;0.023160363
Germany;23/07/2009;54.31533333;11.54933333;ZN;0,495;ug/l;0.000115802
Germany;23/07/2009;54.72300000;12.78383333;ZN;209000;ug/kg;48.89409968
Poland;03/04/2012;54.43700000;19.71700000;ZN;65;ug/l;0.015206299
Poland;03/04/2012;54.40000000;19.63300000;ZN;86;ug/l;0.020119103
Poland;03/04/2012;54.30000000;19.28300000;ZN;92;ug/l;0.021522762
Germany;23/07/2009;54.72300000;12.78383333;ZN;0,256;ug/l;0.0000598894
Germany;23/07/2009;54.92566667;13.49750000;ZN;0,374;ug/l;0.0000874947
Germany;23/07/2009;54.92566667;13.49750000;ZN;712000;ug/kg;166.5674592
Germany;23/07/2009;54.92566667;13.49750000;ZN;0,511;ug/l;0.000119545
Poland;08/04/2014;54.43800000;19.76400000;ZN;4;ug/l;0.000935772
Poland;08/04/2014;54.35800000;19.65800000;ZN;3;ug/l;0.000701829
Germany;23/07/2009;54.92566667;13.49750000;ZN;406000;ug/kg;94.98088264
Germany;24/07/2009;54.07783333;14.16133333;ZN;0,619;ug/l;0.000144811
Germany;24/07/2009;54.07783333;14.16133333;ZN;245000;ug/kg;57.31604987
Germany;24/07/2009;54.63316667;14.28366667;ZN;0,213;ug/l;0.0000498299
Germany;24/07/2009;54.63316667;14.28366667;ZN;189000;ug/kg;44.21523847
Germany;24/07/2009;55.00016667;14.08400000;ZN;0,329;ug/l;0.0000769673
Poland;08/04/2014;54.40000000;19.63300000;ZN;4;ug/l;0.000935772
Poland;08/04/2014;54.36700000;19.45600000;ZN;3;ug/l;0.000701829
Germany;24/07/2009;55.00016667;14.08400000;ZN;181000;ug/kg;42.34369399
Germany;03/09/2009;54.12166667;13.77500000;ZN;-0,134;ug/l;-0.0000313484
Poland;11/06/2014;54.43700000;19.71700000;ZN;3;ug/l;0.000701829
Germany;07/10/2009;54.12166667;13.77500000;ZN;0,16293;ug/l;0.0000381163
Poland;11/06/2014;54.43800000;19.76400000;ZN;2;ug/l;0.000467886
Poland;11/06/2014;54.35800000;19.65800000;ZN;2;ug/l;0.000467886
Poland;11/06/2014;54.40000000;19.63300000;ZN;3;ug/l;0.000701829
Poland;02/07/2014;54.36700000;19.45600000;ZN;5;ug/l;0.001169715
Germany;01/12/2009;54.51500000;13.12500000;ZN;-0,134;ug/l;-0.0000313484
Germany;08/12/2009;54.02333333;13.76000000;ZN;0,83151;ug/l;0.000194526
Germany;09/12/2009;54.11333333;14.11666667;ZN;7,68551;ug/l;0.001797972
Germany;09/12/2009;54.51500000;13.12500000;ZN;-0,134;ug/l;-0.0000313484
Poland;28/05/2012;54.83900000;18.07800000;ZN;2;ug/l;0.000467886
Poland;02/07/2014;54.30000000;19.28300000;ZN;5;ug/l;0.001169715
Poland;10/07/2012;54.77946670;17.55513330;ZN;2;ug/l;0.000467886
Poland;02/07/2014;54.28300000;19.41900000;ZN;5;ug/l;0.001169715
Poland;25/07/2012;54.84300000;18.34400000;ZN;12;ug/l;0.002807317
Poland;05/08/2012;54.84300000;18.34400000;ZN;2;ug/l;0.000467886
Poland;02/07/2014;54.33300000;19.51900000;ZN;5;ug/l;0.001169715
Poland;05/08/2012;54.72000000;18.64600000;ZN;4,43;ug/l;0.001036368
Lithuania;19/05/2014;56.02833333;20.83333333;ZN;17;ug/l;0.003977032
Lithuania;20/05/2014;55.55833333;21.07833333;ZN;5;ug/l;0.001169715
Lithuania;20/05/2014;55.55833333;21.07833333;ZN;5;ug/l;0.001169715
Poland;27/08/2014;54.44000000;19.66700000;ZN;5;ug/l;0.001169715
Lithuania;03/09/2014;55.73500000;21.05000000;ZN;5;ug/l;0.001169715
Poland;27/08/2014;54.43700000;19.71700000;ZN;4;ug/l;0.000935772
Poland;22/10/2012;54.84300000;18.34400000;ZN;2,16;ug/l;0.000505317
Poland;22/10/2012;54.72000000;18.64600000;ZN;2;ug/l;0.000467886
Poland;27/08/2014;54.43800000;19.76400000;ZN;5;ug/l;0.001169715
Lithuania;03/09/2014;55.73500000;21.05000000;ZN;5,7;ug/l;0.001333475
Poland;11/06/2012;54.43700000;19.71700000;ZN;15;ug/l;0.003509146
Lithuania;03/09/2014;55.71831667;21.06166667;ZN;5,5;ug/l;0.001286687
Poland;11/06/2012;54.30000000;19.28300000;ZN;47;ug/l;0.010995324
Poland;05/04/2011;53.85900000;14.28200000;ZN;3;ug/l;0.000701829
Lithuania;03/09/2014;55.71831667;21.06166667;ZN;5,6;ug/l;0.001310081
Lithuania;23/01/2015;55.73500000;21.05000000;ZN;5;ug/l;0.001169715
Lithuania;03/09/2015;55.88166667;20.34166667;ZN;5;ug/l;0.001169715
Poland;05/04/2011;53.88300000;14.39800000;ZN;3;ug/l;0.000701829
Lithuania;03/09/2015;55.88166667;20.34166667;ZN;5;ug/l;0.001169715
Poland;06/06/2011;53.85900000;14.28200000;ZN;4;ug/l;0.000935772
Poland;05/09/2012;54.43700000;19.71700000;ZN;8;ug/l;0.001871544
Lithuania;19/10/2015;56.02833333;20.83333333;ZN;5;ug/l;0.001169715
Lithuania;19/10/2015;56.02833333;20.83333333;ZN;5;ug/l;0.001169715
Lithuania;19/10/2015;55.73500000;21.05000000;ZN;5;ug/l;0.001169715
Germany;07/01/2013;54.58333333;10.06683333;ZN;0,7;ug/l;0.00016376
Germany;05/06/2013;54.45916667;10.24500000;ZN;0,8;ug/l;0.000187154
Germany;10/06/2013;54.35383333;10.16466667;ZN;1,8;ug/l;0.000421098
Germany;04/06/2013;54.11000000;11.17500000;ZN;1,4;ug/l;0.00032752
Poland;05/09/2012;54.40000000;19.63300000;ZN;8;ug/l;0.001871544
Poland;08/04/2014;54.43700000;19.71700000;ZN;4;ug/l;0.000935772
Germany;27/05/2013;54.20666667;13.56666667;ZN;0,771;ug/l;0.00018037
Poland;08/04/2014;54.30000000;19.28300000;ZN;4;ug/l;0.000935772
Germany;24/06/2013;54.20666667;13.56666667;ZN;0,836;ug/l;0.000195576
Germany;25/11/2013;54.20666667;13.56666667;ZN;0,413;ug/l;0.0000966185
Poland;08/04/2014;54.33300000;19.51900000;ZN;3;ug/l;0.000701829
Germany;29/05/2013;53.82500000;14.10000000;ZN;1,214;ug/l;0.000284007
Germany;16/10/2013;53.82500000;14.10000000;ZN;0,196;ug/l;0.0000458528
Germany;16/09/2013;54.28666667;13.13166667;ZN;0,386;ug/l;0.000090302
Germany;14/10/2013;54.28666667;13.13166667;ZN;0,196;ug/l;0.0000458528
Poland;11/06/2014;54.30000000;19.28300000;ZN;3;ug/l;0.000701829
Germany;02/07/2013;54.16666667;12.10000000;ZN;5,937;ug/l;0.00138892
Germany;20/08/2013;54.16666667;12.10000000;ZN;0,196;ug/l;0.0000458528
Poland;11/06/2014;54.33300000;19.51900000;ZN;3;ug/l;0.000701829
Germany;12/09/2013;53.94833333;11.40666667;ZN;0,297;ug/l;0.0000694811
Germany;13/03/2013;54.00666667;14.23333333;ZN;0,536;ug/l;0.000125393
Poland;02/07/2014;54.43700000;19.71700000;ZN;3;ug/l;0.000701829
Germany;10/04/2013;54.00666667;14.23333333;ZN;0,196;ug/l;0.0000458528
Poland;02/07/2014;54.35800000;19.65800000;ZN;3;ug/l;0.000701829
Germany;19/09/2013;54.00666667;14.23333333;ZN;1,431;ug/l;0.000334773
Germany;14/01/2009;54.51833333;9.67166667;ZN;3,7;ug/l;0.000865589
Germany;20/01/2009;54.11000000;11.17500000;ZN;0,9705;ug/l;0.000227042
Germany;26/01/2009;54.60000000;10.45000000;ZN;1,4;ug/l;0.00032752
Poland;27/08/2014;54.28300000;19.41900000;ZN;4;ug/l;0.000935772
Germany;30/01/2009;54.55183333;11.31750000;ZN;0,778;ug/l;0.000182008
Germany;30/01/2009;54.55183333;11.31750000;ZN;216000;ug/kg;50.53170111
Germany;31/01/2009;54.46650000;12.21650000;ZN;0,638;ug/l;0.000149256
Germany;31/01/2009;54.46650000;12.21650000;ZN;166000;ug/kg;38.83454807
Germany;01/02/2009;54.92516667;13.50216667;ZN;0,407;ug/l;0.0000952148
Germany;01/02/2009;54.92516667;13.50216667;ZN;836000;ug/kg;195.5763987
Germany;04/02/2009;54.11333333;14.11666667;ZN;0,87878;ug/l;0.000205584
Germany;17/02/2009;53.98350000;11.32833333;ZN;0,83941;ug/l;0.000196374
Germany;24/02/2009;53.96500000;13.88833333;ZN;0,24521;ug/l;0.0000573652
Germany;25/03/2009;53.80666667;14.23500000;ZN;0,2786;ug/l;0.0000651765
Poland;17/09/2014;54.43700000;19.71700000;ZN;4;ug/l;0.000935772
Germany;13/05/2009;53.96500000;13.88833333;ZN;0,593;ug/l;0.000138728
Germany;13/05/2009;54.02333333;13.76000000;ZN;0,2283;ug/l;0.0000534092
Poland;17/09/2014;54.35800000;19.65800000;ZN;4;ug/l;0.000935772
Germany;11/06/2009;53.95000000;11.40833333;ZN;0,62528;ug/l;0.00014628
Germany;17/06/2009;54.50666667;13.49000000;ZN;-0,134;ug/l;-0.0000313484
Germany;15/07/2009;53.95000000;11.40833333;ZN;1,58938;ug/l;0.000371824
Germany;22/07/2009;54.11333333;14.11666667;ZN;0,30471;ug/l;0.0000712848
Germany;22/07/2009;54.55233333;11.32233333;ZN;230000;ug/kg;53.80690396
Poland;17/09/2014;54.33300000;19.51900000;ZN;4;ug/l;0.000935772
Germany;22/07/2009;54.55233333;11.32233333;ZN;0,46;ug/l;0.000107614
Germany;22/07/2009;54.60000000;10.44966667;ZN;0,48;ug/l;0.000112293
Germany;22/07/2009;54.60000000;10.44966667;ZN;279000;ug/kg;65.27011393
Germany;23/07/2009;54.46683333;12.21616667;ZN;0,551;ug/l;0.000128903
Germany;23/07/2009;54.46683333;12.21616667;ZN;165000;ug/kg;38.60060501
Germany;20/08/2009;53.95000000;11.40833333;ZN;0,48163;ug/l;0.000112674
Germany;19/10/2009;54.40166667;13.10500000;ZN;-0,134;ug/l;-0.0000313484
Germany;12/11/2009;53.95000000;11.40833333;ZN;0,36008;ug/l;0.0000842382
Germany;23/11/2009;54.40166667;13.10500000;ZN;-0,134;ug/l;-0.0000313484
Poland;06/06/2011;53.88300000;14.39800000;ZN;3;ug/l;0.000701829
Poland;15/06/2011;53.96400000;14.24500000;ZN;3;ug/l;0.000701829
Poland;15/06/2011;54.00591900;14.23352100;ZN;4;ug/l;0.000935772
Poland;19/04/2011;53.96400000;14.24500000;ZN;3;ug/l;0.000701829
Poland;28/05/2012;54.84300000;18.34400000;ZN;2;ug/l;0.000467886
Poland;27/05/2012;54.79400000;18.43700000;ZN;6,07;ug/l;0.001420034
Poland;19/04/2011;53.98100000;14.49800000;ZN;2;ug/l;0.000467886
Lithuania;21/05/2014;55.73500000;21.05000000;ZN;8,4;ug/l;0.001965122
Lithuania;02/09/2014;55.55833333;21.07833333;ZN;5,2;ug/l;0.001216504
Poland;27/06/2011;53.78500000;14.31000000;ZN;4;ug/l;0.000935772
Poland;17/08/2011;54.00591900;14.23352100;ZN;1;ug/l;0.000233943
Lithuania;02/09/2014;55.31166667;20.95666667;ZN;5;ug/l;0.001169715
Poland;27/05/2012;54.72000000;18.64600000;ZN;2;ug/l;0.000467886
Lithuania;19/09/2014;55.88166667;20.34166667;ZN;5;ug/l;0.001169715
Poland;02/07/2012;54.84300000;18.34400000;ZN;6,18;ug/l;0.001445768
Lithuania;31/10/2014;55.71831667;21.06166667;ZN;7,3;ug/l;0.001707784
Lithuania;11/11/2014;55.73500000;21.05000000;ZN;5;ug/l;0.001169715
Poland;02/07/2012;54.79400000;18.43700000;ZN;4,71;ug/l;0.001101872
Poland;17/09/2012;54.84300000;18.34400000;ZN;1,04;ug/l;0.000243301
Poland;17/09/2012;54.79400000;18.43700000;ZN;5,11;ug/l;0.001195449
Poland;17/09/2012;54.72000000;18.64600000;ZN;4,78;ug/l;0.001118248
Poland;26/05/2011;53.78500000;14.31000000;ZN;2;ug/l;0.000467886
Poland;26/05/2011;53.67300000;14.52500000;ZN;2;ug/l;0.000467886
Poland;27/06/2011;53.67300000;14.52500000;ZN;10;ug/l;0.002339431
Poland;04/07/2011;53.85900000;14.28200000;ZN;4;ug/l;0.000935772
Poland;18/09/2012;54.77946670;17.55513330;ZN;2;ug/l;0.000467886
Lithuania;23/01/2015;56.02833333;20.83333333;ZN;5;ug/l;0.001169715
Lithuania;23/01/2015;55.73500000;21.05000000;ZN;5;ug/l;0.001169715
Poland;27/07/2011;53.76200000;14.40600000;ZN;12;ug/l;0.002807317
Lithuania;24/01/2015;55.55833333;21.07833333;ZN;5;ug/l;0.001169715
Poland;01/08/2012;54.43700000;19.71700000;ZN;24;ug/l;0.005614633
Lithuania;25/05/2015;55.31166667;20.95666667;ZN;40;ug/l;0.009357722
Lithuania;26/05/2015;55.73500000;21.05000000;ZN;7,1;ug/l;0.001660996
Poland;27/07/2011;53.77800000;14.53300000;ZN;3;ug/l;0.000701829
Poland;05/09/2011;53.88300000;14.39800000;ZN;1;ug/l;0.000233943
Lithuania;11/08/2015;56.02833333;20.83333333;ZN;5;ug/l;0.001169715
Lithuania;12/08/2015;55.55833333;21.07833333;ZN;5;ug/l;0.001169715
Poland;01/08/2012;54.43700000;19.71700000;ZN;15;ug/l;0.003509146
Poland;01/08/2012;54.40000000;19.63300000;ZN;28;ug/l;0.006550406
Lithuania;19/10/2015;55.73500000;21.05000000;ZN;5;ug/l;0.001169715
Germany;03/06/2013;53.89483333;10.80133333;ZN;12;ug/l;0.002807317
Germany;06/02/2013;54.31500000;11.55000000;ZN;1;ug/l;0.000233943
Germany;05/06/2013;54.60000000;10.45000000;ZN;0,5;ug/l;0.000116972
Poland;01/08/2012;54.30000000;19.28300000;ZN;12;ug/l;0.002807317
Germany;11/06/2013;54.51833333;9.67166667;ZN;1,5;ug/l;0.000350915
Germany;08/04/2013;54.20666667;13.56666667;ZN;0,585;ug/l;0.000136857
Poland;24/08/2011;53.78500000;14.31000000;ZN;1;ug/l;0.000233943
Poland;24/08/2011;53.76200000;14.40600000;ZN;1;ug/l;0.000233943
Poland;24/08/2011;53.67300000;14.52500000;ZN;12;ug/l;0.002807317
Poland;08/05/2012;53.67300000;14.52500000;ZN;30;ug/l;0.007018292
Poland;10/05/2012;53.96400000;14.24500000;ZN;30;ug/l;0.007018292
Poland;10/05/2012;54.00591900;14.23352100;ZN;30;ug/l;0.007018292
Poland;04/06/2012;53.78500000;14.31000000;ZN;30;ug/l;0.007018292
Germany;12/08/2013;54.20666667;13.56666667;ZN;2,383;ug/l;0.000557486
Germany;10/04/2013;53.82500000;14.10000000;ZN;0,196;ug/l;0.0000458528
Poland;04/06/2012;53.76200000;14.40600000;ZN;30;ug/l;0.007018292
Poland;21/08/2012;53.76200000;14.40600000;ZN;30;ug/l;0.007018292
Poland;21/08/2012;53.67300000;14.52500000;ZN;30;ug/l;0.007018292
Poland;02/07/2014;54.44000000;19.66700000;ZN;5;ug/l;0.001169715
Poland;19/09/2011;54.00591900;14.23352100;ZN;2;ug/l;0.000467886
Poland;27/08/2014;54.35800000;19.65800000;ZN;5;ug/l;0.001169715
Poland;12/04/2012;53.78500000;14.31000000;ZN;30;ug/l;0.007018292
Poland;25/04/2012;53.84800000;14.62300000;ZN;30;ug/l;0.007018292
Poland;27/08/2014;54.40000000;19.63300000;ZN;5;ug/l;0.001169715
Poland;08/05/2012;53.76200000;14.40600000;ZN;30;ug/l;0.007018292
Poland;18/06/2012;53.96400000;14.24500000;ZN;30;ug/l;0.007018292
Germany;24/07/2013;53.82500000;14.10000000;ZN;2,91;ug/l;0.000680774
Poland;12/08/2012;53.96400000;14.24500000;ZN;30;ug/l;0.007018292
Germany;12/03/2013;54.28666667;13.13166667;ZN;0,362;ug/l;0.0000846874
Poland;12/08/2012;54.00591900;14.23352100;ZN;30;ug/l;0.007018292
Germany;25/11/2013;54.28666667;13.13166667;ZN;21,925;ug/l;0.005129202
Poland;14/05/2012;54.11300000;15.06500000;ZN;170;ug/l;0.03977032
Poland;28/08/2012;54.45100000;16.36100000;ZN;50;ug/l;0.011697153
Germany;12/11/2013;54.16666667;12.10000000;ZN;1,695;ug/l;0.000396533
Poland;04/09/2012;54.11300000;15.06500000;ZN;50;ug/l;0.011697153
Poland;04/09/2012;54.16700000;15.29100000;ZN;50;ug/l;0.011697153
Germany;15/05/2013;53.94833333;11.40666667;ZN;0,196;ug/l;0.0000458528
Germany;22/08/2013;53.94833333;11.40666667;ZN;0,196;ug/l;0.0000458528
Germany;23/07/2013;54.00666667;14.23333333;ZN;0,196;ug/l;0.0000458528
Poland;04/09/2012;54.20400000;15.55700000;ZN;50;ug/l;0.011697153
Germany;16/10/2013;54.00666667;14.23333333;ZN;0,196;ug/l;0.0000458528
Poland;20/03/2013;53.96400000;14.24500000;ZN;5;ug/l;0.001169715
Poland;20/03/2013;53.96400000;14.24500000;ZN;5;ug/l;0.001169715
Poland;20/03/2013;54.00591900;14.23352100;ZN;5;ug/l;0.001169715
Poland;27/08/2014;54.36700000;19.45600000;ZN;5;ug/l;0.001169715
Germany;14/01/2009;54.75250000;10.09283333;ZN;0,5;ug/l;0.000116972
Germany;20/01/2009;53.98350000;11.32833333;ZN;-0,134;ug/l;-0.0000313484
Germany;27/01/2009;54.31500000;11.55000000;ZN;1,6;ug/l;0.000374309
Poland;18/06/2012;53.98100000;14.49800000;ZN;30;ug/l;0.007018292
Poland;03/07/2012;53.67300000;14.52500000;ZN;30;ug/l;0.007018292
Poland;18/07/2012;54.00591900;14.23352100;ZN;30;ug/l;0.007018292
Poland;17/09/2014;54.40000000;19.63300000;ZN;5;ug/l;0.001169715
Germany;29/01/2009;54.02333333;13.76000000;ZN;-0,134;ug/l;-0.0000313484
Germany;30/01/2009;54.60066667;10.45066667;ZN;178000;ug/kg;41.6418648
Germany;30/01/2009;54.60066667;10.45066667;ZN;0,979;ug/l;0.00022903
Poland;20/03/2013;54.00591900;14.23352100;ZN;5;ug/l;0.001169715
Poland;07/05/2013;53.78500000;14.31000000;ZN;5;ug/l;0.001169715
Poland;17/09/2014;54.36700000;19.45600000;ZN;5;ug/l;0.001169715
Germany;31/01/2009;54.31466667;11.55033333;ZN;0,698;ug/l;0.000163292
Germany;31/01/2009;54.31466667;11.55033333;ZN;207000;ug/kg;48.42621356
Poland;17/09/2014;54.30000000;19.28300000;ZN;4;ug/l;0.000935772
Germany;31/01/2009;54.72316667;12.78350000;ZN;234000;ug/kg;54.7426762
Germany;31/01/2009;54.72316667;12.78350000;ZN;0,383;ug/l;0.0000896002
Germany;01/02/2009;54.92516667;13.50216667;ZN;0,61;ug/l;0.000142705
Germany;01/02/2009;54.92516667;13.50216667;ZN;506000;ug/kg;118.3751887
Germany;02/02/2009;54.99933333;14.08116667;ZN;0,499;ug/l;0.000116738
Germany;02/02/2009;54.99933333;14.08116667;ZN;479000;ug/kg;112.0587261
Poland;29/08/2012;53.84800000;14.62300000;ZN;30;ug/l;0.007018292
Germany;24/02/2009;54.02333333;13.76000000;ZN;1,93161;ug/l;0.000451887
Poland;17/09/2014;54.28300000;19.41900000;ZN;4;ug/l;0.000935772
Poland;07/05/2013;53.78500000;14.31000000;ZN;5;ug/l;0.001169715
Poland;07/05/2013;53.76200000;14.40600000;ZN;5;ug/l;0.001169715
Poland;07/05/2013;53.76200000;14.40600000;ZN;7;ug/l;0.001637601
Poland;07/05/2013;53.67300000;14.52500000;ZN;12;ug/l;0.002807317
Germany;25/03/2009;53.96500000;13.88833333;ZN;0,81941;ug/l;0.000191695
Poland;26/04/2011;53.76200000;14.40600000;ZN;2;ug/l;0.000467886
Germany;08/06/2009;54.45916667;10.24500000;ZN;0,9;ug/l;0.000210549
Germany;09/06/2009;54.11000000;11.17500000;ZN;0,7;ug/l;0.00016376
Germany;09/06/2009;54.31500000;11.55000000;ZN;2,4;ug/l;0.000561463
Poland;26/04/2011;53.67300000;14.52500000;ZN;6;ug/l;0.001403658
Poland;07/05/2013;53.67300000;14.52500000;ZN;5;ug/l;0.001169715
Poland;06/08/2013;53.78500000;14.31000000;ZN;5;ug/l;0.001169715
Poland;26/04/2011;53.77800000;14.53300000;ZN;2;ug/l;0.000467886
Poland;16/05/2011;53.96400000;14.24500000;ZN;2;ug/l;0.000467886
Poland;05/07/2011;53.88300000;14.39800000;ZN;2;ug/l;0.000467886
Poland;12/07/2011;53.96400000;14.24500000;ZN;1;ug/l;0.000233943
Poland;06/08/2013;53.78500000;14.31000000;ZN;6;ug/l;0.001403658
Poland;06/08/2013;53.76200000;14.40600000;ZN;5;ug/l;0.001169715
Poland;06/08/2013;53.76200000;14.40600000;ZN;6;ug/l;0.001403658
Poland;06/08/2013;53.67300000;14.52500000;ZN;5;ug/l;0.001169715
Poland;12/07/2011;54.00591900;14.23352100;ZN;1;ug/l;0.000233943
Germany;16/06/2009;54.75250000;10.09283333;ZN;0,9;ug/l;0.000210549
Germany;18/06/2009;54.40166667;13.10500000;ZN;0,46193;ug/l;0.000108065
Germany;07/07/2009;54.50666667;13.49000000;ZN;-0,134;ug/l;-0.0000313484
Poland;27/07/2011;53.78500000;14.31000000;ZN;7;ug/l;0.001637601
Poland;19/09/2011;53.98100000;14.49800000;ZN;1;ug/l;0.000233943
Poland;06/08/2013;53.67300000;14.52500000;ZN;14;ug/l;0.003275203
Poland;12/08/2013;53.94349400;14.23529700;ZN;13;ug/l;0.00304126
